id,name,type,fias_id,district_id
301,Двигатель Деревня,Деревня,a1cc202a-606f-480d-a77d-b55bd09a4bad,3
302,Дома 58 км Населенный пункт,пункт,ca0e0ad6-5221-45b1-8f0e-97fa214dd884,3
303,Дома 78 км Починок,Починок,9f229140-b661-4476-b8b5-38ab2609f6ac,3
304,Дремино Деревня,Деревня,cd3e3823-2449-4bca-b4df-a7d899f8a67e,3
305,Дубровино Деревня,Деревня,f577d233-f265-4e51-a5ef-26e87f8874df,3
306,Евсино Деревня,Деревня,182c8723-76af-4b3c-a6af-8bc6c3213566,3
307,Забегаево Деревня,Деревня,f064a3e6-ef63-4227-9476-c7d23d9a8322,3
308,Захарово Деревня,Деревня,c9411e93-ab4d-491d-bd75-e775bf2fd1d4,3
309,Ильинское Деревня,Деревня,c078b807-9c4a-487a-a731-701a7cb833de,3
310,Июльское Село,Село,cee55c3d-8f66-4c09-b55c-a5ce55c18c20,3
311,Калиновка Деревня,Деревня,a43f3dc3-2005-4525-a1c7-4226ae3823a2,3
312,Камское Село,Село,bbd46491-d03c-42cd-9620-42d85469b333,3
313,Катыши Деревня,Деревня,56debdab-aba1-4a6a-90b6-f8dd6ca17288,3
314,Кварса Деревня,Деревня,d145d3d0-6d10-46c9-8fa4-ac544b2295f3,3
315,Кельчино Село,Село,921688b4-49bf-44e8-b297-322e8959b2b1,3
316,Кленовая Деревня,Деревня,997232b6-fa35-4b9e-ac54-e99e60dba85c,3
317,Костоваты Деревня,Деревня,07126407-0dc1-4ebd-9084-49dc41bb41f4,3
318,Красная Горка Выселки(ок),Выселки(ок),acb5d0a1-2a33-462d-b09d-247a1250639f,3
319,Красный Север Выселки(ок),Выселки(ок),f124de37-bd07-4b51-b4b6-9113a4883c87,3
320,Кудрино Деревня,Деревня,430bb408-d986-4970-b781-b75fd9c27a27,3
321,Кукуи Деревня,Деревня,3aaa30ea-3c8d-4b62-b8c1-7ee614194ef1,3
322,Курочкино Починок,Починок,e3a6278f-4149-4052-8862-639dd6ec0b06,3
323,Ледухи Деревня,Деревня,416cec0d-219c-4147-be9d-dbefefe538c9,3
324,Липовка Деревня,Деревня,94862c0c-f0c7-42dd-bccf-792b6a7647aa,3
325,Максимово Деревня,Деревня,b58fcf20-4307-44d7-95fe-5254a615534b,3
326,Метляки Деревня,Деревня,9415df7a-7816-49d0-928a-2bd539b4b1c5,3
327,Молчаны Деревня,Деревня,a142542c-b625-457b-844d-ba00f54d0074,3
328,Нива Деревня,Деревня,18de5f22-ef36-48a0-8c89-dc439a7e8b23,3
329,Нижневоткинский лесоучасток Починок,Починок,81d48d2b-403e-431f-91ee-a39b797efc10,3
330,Никольский Починок,Починок,e6591a4b-f324-42fe-8e88-5a1c6caba96c,3
331,Новосоломенники Деревня,Деревня,e5c49c46-ed32-4c87-892c-5e7a1d47c571,3
332,Новый Поселок,Поселок,f4b7060c-de1b-4568-b599-cf789163f7e1,3
333,Ольхово Деревня,Деревня,67dbdedb-85c0-4a26-b79c-41268905f3c4,3
334,Осиновка Деревня,Деревня,d76d3f87-9af1-4568-b4f2-2151a278ed53,3
335,Первомайский Село,Село,2e557458-0b47-4da5-b836-52d1f6bd1628,3
336,Перевозное Село,Село,bf682105-ee24-45b6-92bd-d0818ca584ff,3
337,Пихтовка Село,Село,89e3117b-4e3d-45e4-b73b-ff0032fd1ea2,3
338,Подгорный Деревня,Деревня,f5df99b2-7679-45b9-9b3c-6784cacc5c84,3
339,Романово Деревня,Деревня,aa3e4291-9497-4e5b-8e81-be2c865664d5,3
340,Самолет Деревня,Деревня,f3848559-40ed-4a03-856b-e19f788a17d1,3
341,Светлое Село,Село,54a527d4-0378-48e3-8b2c-a0c5da5fc371,3
342,Светлянский Починок,Починок,fee608e4-d165-4b3d-8309-dcd6e6d037d8,3
343,Сидоровы Горы Деревня,Деревня,e38188c7-5f0e-4ed9-97ab-da8aba025fb9,3
344,Степаново Село,Село,b95029d3-febc-4269-93f1-1b9c27364f24,3
345,Фертики Деревня,Деревня,550a351e-63c7-4328-82e9-1c27f9b0d35a,3
346,Филиппово Починок,Починок,ccc7af5c-8f40-4d80-a4ca-c30c4a9ae1c3,3
347,Фомино Деревня,Деревня,01db422d-fac5-4ed4-a341-6791e58dc47d,3
348,Фотены Деревня,Деревня,9745c9d3-d7e5-4464-88f4-ec26e2477a7b,3
349,Хорохоры Деревня,Деревня,b9076fbf-af29-4ee4-be5e-73e97aa1019e,3
350,Черепановка Деревня,Деревня,97c6dc4d-c9d6-4683-9dd2-2637c6d48eb1,3
351,Черная Деревня,Деревня,346fd220-c5bf-45bb-b4a3-853de1f350eb,3
352,Черновский лесоучасток Деревня,Деревня,77b73487-66a8-4b72-8394-c810c980216b,3
353,Черный Ключ Деревня,Деревня,91ede64c-fa83-4ad0-a2f7-7ae10c3f8ff8,3
354,Шалавенки Деревня,Деревня,79912b9a-953c-4a48-be92-eda3d20f2cf0,3
355,Абагурт Деревня,Деревня,d9a9a517-a3e7-4aca-b5f9-d3142b8cfb5f,4
356,Адам Деревня,Деревня,1d3f91ea-1426-4a96-a311-986c0a444af3,4
357,Азамай Деревня,Деревня,d929576a-5504-4394-a509-dc0f9c3ca9d6,4
358,Алексеевский Выселки(ок),Выселки(ок),ea297b08-9044-46dc-b521-da7267a1045a,4
359,Артенки Деревня,Деревня,5124ea7f-db07-46c9-99eb-49c157794cb6,4
360,Бабино Деревня,Деревня,257a4498-7f2c-440d-98f6-28492f0e8985,4
361,Бадзымшур Деревня,Деревня,7305eb64-e705-4822-ab4c-727fc4ca1673,4
362,Березовый Хутор,Хутор,bccbd463-9df5-439d-bd53-98a7bb79bf56,4
363,Большой Лудошур Деревня,Деревня,e4792e4b-a789-4873-962e-d8f1f4d6060e,4
364,Васильево Деревня,Деревня,923a6e27-41a3-4350-a37a-d519cb51ee9a,4
365,Верхний Сепыч Деревня,Деревня,2efa0ebb-a4d2-43e4-b54c-5c0180af8c52,4
366,Верхняя Богатырка Деревня,Деревня,182b14cc-9eaf-4376-a35f-83259b63059b,4
367,Верхняя Слудка Деревня,Деревня,94c5dc74-0807-44d1-bf10-99555b8d3b4a,4
368,Верхняя Убыть Деревня,Деревня,3ae642fe-14f3-47ea-a7e4-7dee78748670,4
369,Весьякар Деревня,Деревня,39f377ce-7a7d-4cb8-9e60-7f70a46b342a,4
370,Выльгурт Деревня,Деревня,2130f68c-ea1b-4450-9f38-421c34f1da70,4
371,Главатских Деревня,Деревня,c50c51dd-19dd-4972-86d8-d45b423bcd32,4
372,Гордъяр Деревня,Деревня,dd62a2c3-aae6-4384-9a82-4c2fccb2f29e,4
373,Горлица Хутор,Хутор,24bf3afd-481e-4666-9b09-0004cdb28753,4
374,Гулеково Деревня,Деревня,fc1a57d3-d561-4eae-8006-02b5865c416f,4
375,Дзякино Село,Село,9b6bd6c6-4f57-4730-b08b-b1b7f03a2660,4
376,Долгоево Деревня,Деревня,f835a9fa-3e8e-4781-a7e7-704208135ba7,4
377,Дом отдыха Чепца Поселок,Поселок,ff7a3b61-010d-4954-963d-53e0c59db745,4
378,Дома 1143 км Населенный пункт,пункт,9ed201bf-5533-4b8a-9a98-815561311a99,4
379,Дома 1147 км Населенный пункт,пункт,e997914c-f63b-4fc7-81e4-e31cf8afef15,4
380,Дома 1168 км Населенный пункт,пункт,3040c09d-8da3-4257-9e66-b7d193a185e0,4
381,Дома 1169 км Населенный пункт,пункт,d2e6bb01-14f6-4a00-9a19-72f74f03ad04,4
382,Дома 1173 км Населенный пункт,пункт,dcc91fc2-cd31-44f4-bb92-d8d45916114d,4
383,Дома 1177 км Населенный пункт,пункт,53e1b7cd-2909-442b-b0cd-f929236879aa,4
384,Дома 1181 км Населенный пункт,пункт,1735cf5b-de17-4747-8a3a-e1e66c9f842a,4
385,Дома 1182 км Населенный пункт,пункт,b0466f49-b7e6-4249-a546-4db8e7e81679,4
386,Дондыкар Деревня,Деревня,3c2b0b09-4ca5-4f21-9cf7-983d88d0201d,4
387,Ескино Деревня,Деревня,1c153145-cd06-4e13-acca-609eb99d8aee,4
388,Заболотное Деревня,Деревня,0df58b7f-816b-4369-badb-1032efa2d8a1,4
389,Заризь Деревня,Деревня,8c8762f3-7055-4fab-b8b5-9a118f983613,4
390,Золотарево Деревня,Деревня,df9018fb-d15e-4d14-afaa-921bae67c1a2,4
391,Зотово Деревня,Деревня,f75ee52c-e18f-4a7f-98fd-eac6e8f78a23,4
392,Иваново Деревня,Деревня,acfa8763-506a-4c1a-b514-4c29ba91fed3,4
393,Извиль Деревня,Деревня,47333f8e-da38-4580-8d13-fdfdeb581d9b,4
394,Изошур Деревня,Деревня,b51e51b8-7902-4598-b006-4a488f6fa17d,4
395,Кабаково Деревня,Деревня,ce5749fe-4cf1-4895-8d92-a27bbdf51237,4
396,Карасево Деревня,Деревня,27bb4043-46ad-423f-bb74-eca912709598,4
397,Качкашур Деревня,Деревня,207c9513-62e1-4797-9aa0-0a61a8d0247d,4
398,Кельдыково Деревня,Деревня,35cd920b-2304-4c94-b803-edab91fc2fc7,4
399,Кляпово Деревня,Деревня,6264fe24-5f1f-4cc1-8239-e88b5745a68a,4
400,Кожиль Деревня,Деревня,bd3be8f7-038d-457f-8588-253b95e3eae9,4
401,Кожиль Станция,Станция,cfc305c8-eb6d-4eda-aa7b-2a08b4bc39d8,4
402,Колевай Деревня,Деревня,dcbc91dc-7461-4519-b9a7-1db269968007,4
403,Коротаево Деревня,Деревня,bf43edcb-32fc-4ab0-927d-b4294aff48b9,4
404,Коротай Деревня,Деревня,f0328a5d-5606-4142-bc94-5c5115b4c25c,4
405,Кортышево Деревня,Деревня,f397bfc4-d5d3-4e2f-9860-ae3c9c26b392,4
406,Коршевихино Деревня,Деревня,d4ab0eba-bb44-464a-b058-41f1de7645cf,4
407,Коршуново Деревня,Деревня,696a512f-3a8d-4371-ae13-3048b8a57e1a,4
408,Котнырево Деревня,Деревня,645fa33a-7693-4950-9aec-a14933527f94,4
409,Кочишево Деревня,Деревня,dc86e037-49dc-4baf-a86b-400db7690742,4
410,Курегово Деревня,Деревня,56bc12ca-6827-46b6-a3dd-55484279d1f8,4
411,Кыпка Деревня,Деревня,48fc2b0d-fff1-403a-b246-68fc47c66115,4
412,Лекшур Деревня,Деревня,adf06888-f913-4635-8aca-c6a4a48b769c,4
413,Лумпашур Деревня,Деревня,dec66e7b-f9b4-4fde-b1b1-bb1ae0a8b44c,4
414,Люм Село,Село,b212e4e2-0d12-41ef-bc69-34f4c5e3ff5b,4
415,Ляпино Деревня,Деревня,ac9a7144-c6ef-4205-aeca-147c8b459f76,4
416,Макшур Деревня,Деревня,8751384d-0f17-48fd-a3bb-238ba18c2538,4
417,Малый Лудошур Деревня,Деревня,835f104b-caec-4105-9a22-1a33c536d100,4
418,Митино Деревня,Деревня,b778c34a-7cd8-41ec-8e63-08edc44348c2,4
419,Мыртыково Деревня,Деревня,da143278-6c00-4388-8706-3e38d2d9ac32,4
420,Нижний Колевай Деревня,Деревня,0777c271-08e8-4047-abf0-8a37c4e65b94,4
421,Нижняя Богатырка Деревня,Деревня,05a5fa88-05d8-446f-8e94-3203b38d8664,4
422,Нижняя Кузьма Деревня,Деревня,fefe11c0-9237-466a-8ade-e91c0240d982,4
423,Нижняя Слудка Деревня,Деревня,09915542-66cf-4e6f-a362-6535c2127412,4
424,Нижняя Убыть Деревня,Деревня,1549891f-96af-4437-8e55-581c690ebe55,4
425,Новые Парзи Деревня,Деревня,4b36d530-f3af-4185-a78f-781d2efab155,4
426,Озегвай Деревня,Деревня,6900e013-2bd1-40b1-9ca6-a89f83fd1df9,4
427,Октябрьский Село,Село,cb53254f-067d-4d62-9b58-8ebc0de50c2e,4
428,Омутница Деревня,Деревня,b01fa977-6555-46d9-80d6-31a2d157d717,4
429,Отогурт Деревня,Деревня,88a80dc9-ec29-42b0-a611-23b9096683f0,4
430,Парзи Село,Село,a9a86d00-3e98-4e76-9244-f2bc56228422,4
431,Парзинское СПТУ № 7 Деревня,Деревня,c424e19b-6837-4baf-9df2-f3888c833ca1,4
432,Паслоково Деревня,Деревня,429f3aec-5e76-4a23-87ec-f58c834b4997,4
433,Педоново Деревня,Деревня,4d88f8ff-822c-4758-a0dd-fb5aead92c24,4
434,Печешур Деревня,Деревня,fa1ded9e-1901-460e-9b91-017c3f9543f7,4
435,Поздеево Деревня,Деревня,d7b39437-c8d2-443b-a110-26cd7d0df1ea,4
436,Полдарай Деревня,Деревня,2839af1f-96de-46d6-a53f-44bc000a9914,4
437,Полом Деревня,Деревня,cf8c0204-d167-4cea-b9f3-582d312ea72e,4
438,Полынга Деревня,Деревня,728e83ae-a499-4e2e-959c-99e8337372ae,4
439,Помаяг Деревня,Деревня,812d0dbb-671e-4a5f-bc96-0275b2833251,4
440,Понино Село,Село,935b213f-300f-4448-a789-d02ace134830,4
441,Порпиево Деревня,Деревня,ca7ac5b5-7782-4069-9b50-82cc22894d19,4
442,Портяново Деревня,Деревня,b5062a0b-e5a8-4ffa-b329-8844889ca83a,4
443,Пудвай Деревня,Деревня,02a08585-8358-461e-9be9-39212bc1f7ca,4
444,Пусошур Деревня,Деревня,25c5da6c-d97d-4121-a161-29c77eb28686,4
445,Пышкец Деревня,Деревня,2d71cf53-1cdb-469e-acd2-0385c624af1d,4
446,Разъезд Туктым 1181 км Разъезд,Разъезд,e66f80b6-6e85-48ca-a83a-b0b9177bb960,4
447,Разъезд Убыть 1152 км Разъезд,Разъезд,7d226539-877d-4430-9c92-17221d3d6c4c,4
448,Самки Деревня,Деревня,7dcfe740-5f16-4d53-a64e-9b4a359e26b2,4
449,Сева Деревня,Деревня,7b6431f5-bfb2-4126-bde9-5664a72d20d8,4
450,Сева Поселок,Поселок,6f212b50-b1d4-4bdd-b920-fcd8fecc992a,4
451,Семеновский Деревня,Деревня,062f8766-3b30-4605-b724-1f9d90f41e16,4
452,Сепыч Деревня,Деревня,b3598b71-7d45-42ea-8d5f-8e0a74001bfc,4
453,Сергеевка Деревня,Деревня,aafba399-6f24-4a62-8f46-17f01c93d938,4
454,Симашур Деревня,Деревня,06f6e994-4eed-472f-b6ce-6e4f8553c218,4
455,Солдырь Деревня,Деревня,c4f0c735-44ab-4a90-ac68-c05b3fa192ca,4
456,Сянино Деревня,Деревня,5a7049ba-6493-414b-ada4-0fcdc8644c35,4
457,Тагапи Деревня,Деревня,ecdf0e33-c8bd-4e84-9d48-0734b717caa4,4
458,Татарские Парзи Деревня,Деревня,c255f421-b89a-474d-8085-6871247951e8,4
459,Тек Деревня,Деревня,68eb67b8-57a9-43a9-b4c3-64477d969561,4
460,Трубашур Деревня,Деревня,3f31ec53-7678-416f-8d6d-0645d8280ff8,4
461,Тукбулатово Деревня,Деревня,e4a45056-00eb-4a0c-9bba-2b6307d590f6,4
462,Удмуртские Ключи Деревня,Деревня,cd1797c7-e94c-4594-8a1c-d7f6691dab21,4
463,Удмуртские Парзи Деревня,Деревня,eeb3e3c3-a038-4678-822c-08fee6cf21fb,4
464,Умск Деревня,Деревня,ed00ea94-9735-45ef-9a19-203dd5f4fb8a,4
465,Ураково Деревня,Деревня,f9b3c200-740f-4859-a6b7-2a816e614849,4
466,Усть-Пусошур Деревня,Деревня,9cbbc4ea-2a01-4054-a5d2-055e89a0c051,4
467,Усть-Пышкец Деревня,Деревня,f2ebcd62-45ac-494d-9087-b1dc95cc893e,4
468,Чажайский лесоучасток Деревня,Деревня,e6b3d6da-8c03-4ba4-90f4-0173c7296633,4
469,Чебершур Деревня,Деревня,b5a1f739-ca54-4e1d-906e-c4f941021d8e,4
470,Чиргино Деревня,Деревня,77efec2c-1362-4869-a186-5d6dc5694e5c,4
471,Чура Деревня,Деревня,9750e6a0-557b-48a7-8449-8a55eb738730,4
472,Шалаши Деревня,Деревня,561d2e71-9677-43c4-9958-8b1e9691a38a,4
473,Штанигурт Деревня,Деревня,9cc4d11d-7159-44e5-a9cd-9a3e8e990d70,4
474,Шудзя Деревня,Деревня,5197dd95-948f-40bf-a30e-87abbe946f40,4
475,Ягошур Деревня,Деревня,747a233c-c3f0-403d-a93c-4e38bef10b08,4
476,Ягул Деревня,Деревня,b8a67c5a-1c8c-43db-8b56-b8fee9d07630,4
477,Якшино Деревня,Деревня,276a9ab6-beb9-4f8c-b5e2-45c507aaa521,4
478,Байтуганово Деревня,Деревня,39823570-3045-4386-acb0-7ac3ed12fb5f,5
479,Батырево Деревня,Деревня,8432d0a9-895c-4e53-bb3d-c8bf53a32967,5
480,Благодатное Деревня,Деревня,6f59dfd4-e83b-42ac-a501-a5b4f7179f05,5
481,Большая Ерыкса Деревня,Деревня,a96eb417-a594-43d1-881e-03058fa1ec82,5
482,Большой Шуберь Деревня,Деревня,d4806b88-0252-4552-a177-8e1c685fa3e0,5
483,Верхний Выселок Деревня,Деревня,59587679-6081-45b0-a7f4-ebabe75fb893,5
484,Верхняя Игра Село,Село,db24848c-c5f0-44b1-985f-4508a705ea1e,5
485,Газек Деревня,Деревня,398415f5-16ff-4468-85bf-8a50480c19c0,5
486,Гаранькино Деревня,Деревня,7bf62ff6-ce0f-4f38-92b3-39c53cbf6f62,5
487,Горные Юраши Деревня,Деревня,18b32990-7ef5-45b2-9232-6e18d8d672a6,5
488,Грахово Село,Село,ad2bc27a-ad3a-4140-86ce-535150f04d87,5
489,Заречный Село,Село,5f9ade73-bb5f-436c-8fb6-aabbc2339d15,5
490,Иж-Бобья Деревня,Деревня,0261b057-3649-4f6e-aec8-af31024b728c,5
491,Каменное Деревня,Деревня,a85e32fa-1254-4947-af1c-9e1280e23520,5
492,Кокшан Деревня,Деревня,3a312363-e8a1-423d-932c-915cc147e1df,5
493,Котловка Деревня,Деревня,8546f8b9-191b-4d4d-aeaa-c9608e223b2c,5
494,Лолошур-Возжи Деревня,Деревня,764df3b7-8f85-4cbe-85f2-40b39e5b9712,5
495,Макарово Деревня,Деревня,3341d2fc-d885-485b-99e8-0efc36a239d6,5
496,Мамаево Деревня,Деревня,0153958a-25ec-4110-b242-0e137343b116,5
497,Мари-Возжай Деревня,Деревня,0758fa91-f11c-48f1-9c85-2674469181f1,5
498,Мещеряково Село,Село,13f3a450-dd81-4120-87e0-5c202edeff5b,5
499,Мишкино Деревня,Деревня,507e88fd-90ef-40d8-a20c-8b19affab0ad,5
500,Нижние Адам-Учи Деревня,Деревня,21146c73-19a9-4e21-9c85-2067ed1b5fba,5
501,Нижние Юраши Деревня,Деревня,4015fe8c-9e7c-4d77-a2f8-a5267fb8aa7a,5
502,Нижний Тыловай Деревня,Деревня,cb116113-5bdc-48e8-ba40-4786b1e91dad,5
503,Нижняя Сайка Деревня,Деревня,0482b464-5fd9-46e0-8d20-41ee8b25dfe8,5
504,Новая Бондюга Деревня,Деревня,680d7ba8-04d1-4d36-a3f7-67144d59f4ee,5
505,Новогорское Село,Село,b78387c9-6ae8-4345-b6b9-c65eb3ba2844,5
506,Поршур Деревня,Деревня,62c2a624-fe14-455b-bc7f-2bf6e40dc9a1,5
507,Порым Деревня,Деревня,26b2149d-4742-447b-9da5-4e6360773f96,5
508,Русские Адам-Учи Село,Село,847d18af-6117-4608-8dea-c52bd7c0b15a,5
509,Русский Куюк Деревня,Деревня,3a9d74f8-de67-4820-b487-5c6972a32166,5
510,Русский Тыловай Деревня,Деревня,6eb21948-9d41-43ca-9e19-27e0ea81c19f,5
511,Сарайкино Деревня,Деревня,9d74ca1b-738c-4075-9c73-b7cee9e2fba0,5
512,Селянур Деревня,Деревня,4363003a-6206-4f2a-a646-feb26e36d6de,5
513,Славянская Слобода Деревня,Деревня,4a01d2a4-e578-4618-a8ff-315887003af2,5
514,Соловьевка Деревня,Деревня,b81e621d-e2e0-4288-9195-b9406fea2dd3,5
515,Старая Игра Деревня,Деревня,b0622f06-3d66-4675-9ded-0f8323bc22f4,5
516,Старые Ятчи Деревня,Деревня,26f2e782-a804-4ba8-b2c6-4e3e27330f91,5
517,Шарберда Деревня,Деревня,46c69b39-3ecf-4cfe-9618-81b0b06a3625,5
518,Яги-Какси Деревня,Деревня,2fb036bc-6ed7-4ab7-99e5-6e40f5700e78,5
519,Аняшур Деревня,Деревня,a8feaebd-cec5-43f1-8adb-791d323d4a30,6
520,Ариково Деревня,Деревня,ae0389de-c6fc-44a0-9539-712e739f0429,6
521,Бадзимошур Деревня,Деревня,02a19e22-6fb7-4ca8-81ab-7338b102b6ed,6
522,Берёзовка Деревня,Деревня,d6685ac5-c392-490f-9a9d-f071cd6c5845,6
523,Бибаньгурт Деревня,Деревня,9a60e822-fa94-4a7f-81a8-ddb559d9bfe8,6
524,Большая Кизня Деревня,Деревня,8aed1d86-e03a-4e82-8889-bb7ec47d89ad,6
525,Большая Чепца Деревня,Деревня,1139614c-352e-4ce7-bccc-b2ed27aa8d91,6
526,Большой Зетым Деревня,Деревня,2da37513-73c7-480b-9b51-bf07178250fa,6
527,Ваня-Чумо Деревня,Деревня,44a07b58-c9f6-4686-beb5-b072b80dfa40,6
528,Варни Деревня,Деревня,3355858e-872b-4dbc-a836-d81626f4d79a,6
529,Верхний Сылызь Деревня,Деревня,2ccee2ae-26ed-4f6e-8d06-e934f85e9c00,6
530,Верхний Четкер Деревня,Деревня,1e0134ae-33eb-46ab-93ed-78bd26c1f557,6
531,Верхний Шудзялуд Деревня,Деревня,709ebf4a-1dcd-44ac-aacd-1b0049f0313e,6
532,Гордъяр Деревня,Деревня,37ccf368-cc20-44b0-8fc1-4a5ea2098954,6
533,Дебёсы Село,Село,ae4aa1a7-8093-4dac-9120-e58e4e430f5d,6
534,Дзилья Деревня,Деревня,9d0adc02-f805-4d5e-a332-53193d9509d1,6
535,Жилые дома кирпичного завода Деревня,Деревня,bb71debb-310f-4239-86de-cf8b70f3cb1b,6
536,Заречная Медла Деревня,Деревня,c33d26fa-50e7-4a92-bf35-8f6dde64caad,6
537,Иваны Деревня,Деревня,731ff6a5-a307-4747-9597-1d3a59bcf1c4,6
538,Ирым Деревня,Деревня,41c3df68-6569-419f-855e-195f1fe203e3,6
539,Кедзя Деревня,Деревня,5b4832f1-0f3c-4649-aded-e6e3871b9b6f,6
540,Комары Деревня,Деревня,07635589-557a-4b73-9c55-bc6c329ef2d6,6
541,Косолюк Деревня,Деревня,b2717e86-f309-4fd0-8e97-9484ad3e5285,6
542,Котегурт Деревня,Деревня,9c4abc8e-7b96-4cd1-8e99-7769ac3887e7,6
543,Котешур Деревня,Деревня,a6a58fae-4993-46d6-b2b9-06a58b6fe8e4,6
544,Леваньгурт Деревня,Деревня,7a933291-e652-40ec-bb98-1b2c8e427b3e,6
545,Легомувыр Деревня,Деревня,5ef30a14-b10a-487e-89d5-f0a40e9d745b,6
546,Лесагурт Деревня,Деревня,4b47b9e5-74bb-4109-a9bb-98c04adb813b,6
547,Лобаны Деревня,Деревня,3b57e034-fe1a-4b2f-8156-31df30a6fe4c,6
548,Малая Кизня Деревня,Деревня,dd38fff3-6eb9-4997-a07f-ec44ed51c98e,6
549,Малая Чепца Деревня,Деревня,0cddd414-ec99-4df9-9ffe-b557eb7fbbf6,6
550,Малый Зетым Деревня,Деревня,84e4900f-c4f6-43c4-bfce-19292ff46ef7,6
551,Марково Деревня,Деревня,d1c72bbf-566e-4af4-8d3b-9a75c09d6977,6
552,Наговицыно Деревня,Деревня,83913eca-490e-4b6c-955b-9593e10c5681,6
553,Нижний Тыловай Деревня,Деревня,38475649-406a-46d3-a5b5-024ce13ab7c1,6
554,Нижний Шудзялуд Деревня,Деревня,3840ac0b-98bf-4767-bf62-653d833cf3c7,6
555,Нижняя Пыхта Деревня,Деревня,a5176368-9c67-48fc-a6f0-423efa48b9f6,6
556,Новые Сири Деревня,Деревня,24096fce-7453-4a77-a919-02b71e72fe19,6
557,Нюровай Деревня,Деревня,bfa7d75d-234c-435a-9dd7-0b07b5ff3fa8,6
558,Орехово Деревня,Деревня,f2afc5e8-538a-47b2-a25e-2580da670e8a,6
559,Портурнес Деревня,Деревня,48509c40-8c5d-42a6-ab49-de2e677184ff,6
560,Роготнево Деревня,Деревня,59af8d03-a05f-435a-9fb9-4b8005a2006e,6
561,Сенькагурт Деревня,Деревня,286cdc85-c5a6-4e3e-9610-ec74d3e84a8f,6
562,Смольники Деревня,Деревня,81ec4e29-991b-41e1-b4c8-b664eea2374f,6
563,Старый Зяногурт Деревня,Деревня,c1a02ca8-501b-47ed-a96b-40e4bb330bae,6
564,Старый Кыч Деревня,Деревня,e2c10df3-2b5f-4761-be9c-3fa11367d361,6
565,Сюрногурт Деревня,Деревня,fbb15cf7-3a5e-48aa-8025-446593f0af2f,6
566,Такагурт Деревня,Деревня,d9aa3818-e721-4d0c-ac56-ddc91b2c2022,6
567,Тольён Деревня,Деревня,a4a51061-5dc3-405b-9a00-ef06f225a6f9,6
568,Тольёнский Починок,Починок,faa8f759-40c7-4f87-91ed-e5302107a797,6
569,Турнес Деревня,Деревня,564351b6-4864-40eb-9055-57c890fd3b58,6
570,Тыловай Село,Село,2ed6f3b3-e20a-4907-a5bd-cc58f491ce27,6
571,Удмуртский Лем Деревня,Деревня,9cbe2513-6203-4665-b3fb-f3df6065619b,6
572,Уйвай Деревня,Деревня,8b07fec2-f99d-40e6-ad92-3b4008b09a13,6
573,Уйвай-Медла Деревня,Деревня,136f2590-87c4-4e88-afc3-3124dc6f0d78,6
574,Урдумошур Деревня,Деревня,82488ca0-3c48-4bd2-b859-aa5766bb25f2,6
575,Усть-Медла Деревня,Деревня,ffb45d64-28b2-46ee-b7cf-0978f249a77a,6
576,Чепык Деревня,Деревня,30a9b791-f6c9-456a-bfec-e0d86c50d425,6
577,Шуралуд Деревня,Деревня,0455df97-f1d5-444f-ab2d-2705094feac5,6
578,Ягвай Деревня,Деревня,adb31fb6-d4b4-4f56-8f42-a3a284f209e6,6
579,Ягвуково Деревня,Деревня,8453ca2e-9c24-4252-91f9-7543b3f97cdc,6
580,Азино Село,Село,963a7e89-1044-4f53-a39d-115c41f3bccf,7
581,Бабино Село,Село,7f4ae25a-dcff-4d06-a4ca-839f601e289f,7
582,Байкузино Деревня,Деревня,0bb36600-5b88-4a52-9349-38b0331ce5f6,7
583,Банное Деревня,Деревня,7c2925c3-7cc4-4208-bd63-c55128234666,7
584,Бахилы Деревня,Деревня,00def1ae-d5d3-40a7-82d4-cd6315245da9,7
585,Бахтияры Деревня,Деревня,cb33e542-b325-42c4-bac8-657ea583e350,7
586,Башур Деревня,Деревня,1e13761f-245f-44c8-b20b-9515010a1c2d,7
587,Березка Деревня,Деревня,0d2bc04c-7d65-4aba-a184-28674de3611b,7
588,Болтачево Деревня,Деревня,1f1ea7eb-8747-4c24-9732-38ae57c68f8f,7
589,Большая Венья Деревня,Деревня,57bdb25a-b27c-4eac-8a12-56bc8cf7be5c,7
590,Большая Докья Деревня,Деревня,0e2eb1f7-a367-45b6-b7b3-6817d8aec498,7
591,Большой Кияик Деревня,Деревня,99af0ac1-30c7-4f7b-bb1e-9618b3fa8310,7
592,Вараксино Село,Село,eb16e7a4-3b9d-41f2-af75-34dfc12f98e4,7
593,Верхний Женвай Деревня,Деревня,98e9e8b1-30d0-4b54-ab34-09d30acb00fb,7
594,Верхний Люк Деревня,Деревня,93277fcc-e4f1-4e4c-82ce-1a25bc2beab9,7
595,Верхняя Лудзя Деревня,Деревня,4f87f382-149b-4020-9ac9-68dfa0b32ecb,7
596,Вожой Деревня,Деревня,7e14304f-a95d-460f-906c-76d4d9986204,7
597,Вожойский Починок,Починок,478f37ba-fe27-4fb4-b5f3-702763bd786b,7
598,Вознесенский Починок,Починок,c463ef21-4d77-4585-8b78-aedd23eded3f,7
599,Второй Ижевский лесопункт Деревня,Деревня,0524c0f8-9acc-41bc-a768-4207951ad177,7
600,Гольяны Село,Село,da303d7b-6e7e-4d38-a09f-cc50238c7e64,7
